review_id,ground_truth_sentiment,review
7146,0,Very bad mobileLenovo k8 note bad mobile
7147,1,Good phone with in 15k bugdet.....thumbs up using from past 15days working smoothly....don't think much just go for it.....
7148,1,Lenovo awesome
7149,1,"Mobile working nice, look great but at the time of charging it heats up and company claimed battery talk time 24 hrs but it exhausted in 12 hrs without any heavy use."
7150,1,last one month i m used thi device & i m satisfied with this....till now...
7151,0,"Never buy this phone.Ever.worst phone everHeating issues,performance is low"
7152,1,Good battery life. Really awesome camera ❤️.
7153,1,Relly very good mobile in this range.
7154,1,It's osm....I'm loving it
7155,1,Its a fantastic phone in this price range.....I never face any problem with it.....Service to well....
7156,0,"It over heat ,not have any status bar features ,poor network connection .not have dual app feature, not have to separate ring tone for dual setting default ringtone only there"
7157,1,Thanks
7158,0,"Due to its heavy weight gorilla glass is not useful. My phone fall n screen broken down. Screen cost is 5800 INR.Its network catch quality is also not good.Not Handy - Hv to manage with both hands.No Galary, Music/ Video player, Recording option, Low light images quality is not good enough.Rest is fine."
7159,0,Please do not purchase this product. I have k3 and k5 and k8 note. The sound quality of k5 is awesome but k8 note has worst sound quality. Don't waste your money.
7160,0,"Good phone but bit overpriced. Internet is full of reviews and specs so will not repeat it. Following is the list of pros and cons from myside.Cons :-1) Gets warm while playing simple games like Candy crush tho no problem watching videos and listening to music.2) Personally I didnt find Stock android OS that great. I am in favour of few customization and features options from manufaturer. Customization options are very limited. Major put off for me.3) Unread message badge counter for notification is missing. So if ur phone is on silent and u hv disabled notification u wont b able to know how many messages are unread in whatsapp, sms, facebook etc. You hv to manually open the each app and check the status now and then.4) No separate option for monitering Call and Message notifications Ringtone. If u lower or mute call ringtone message tone would also be reduced or mute as the case may be.5) No ultra power saving mode option.6) No NFC, Infrared, IR Blaster and Screen mirror options7) Key board typing is not so smooth and lot of time i hv to edit wht i keep typing at high speed8) Double tap to wake phone takes time9) Battery hogging. Even being 4000 mph battery it runs out in 7-8 hours flat compared to Redmi Note 4 which gives more than a day battery life10) Very heavy n bulky. Feels like u r carrying a small iron rod in the pocket.Pros:-1) Blazing fast speed to open and manage all apps2) Premium Look with all metal finish3) Display panel excellent4) No hybrid sim slot. Means u can use 2 sims and one memory card5) Good RAM management6) Dedicated music key with customization optionPersonally I would not recommend this pure stock android phone to anyone. Better options like Redmi Note 4, Moto G5 + with similar specs available."
7161,0,worst product
7162,0,"Bought this in Sep 2017. Performed well for some months, then it started acting weird. Proximity sensors don't seem to work sometimes. Contacts and Phone app get stuck a lot. Touch screen becomes unresponsive sometimes. Have to restart the phone many times in a day."
7163,1,Guys i am an engineer so writing this review after long study. Phone hardware is absolutely awesome. However this is stock Android so you can't expect extra. Lenovo need to change this looking for updates soon. Function like screen casting is not working. Some software issue need to fix but overall hardware is really good.
7164,0,Phone Overall Is Ok But Camera Performance Average
7165,0,"Very bad .you have cheated, the product has so many software complaints from the first day itself.. dolby doesnt work on playing music, the. Sound quality is very worst when comparing with my friends lenovo k8 note, worthless product, waste of time and money, pls dont buy this product from amazon, they are giving offers to attract us"
7166,0,Poor phon
7167,0,"It's ok,,, charger complaint in 2 months of use"
7168,1,I can say only one thing about this... Best.
7169,0,Voice is low battery back up is not as expected
7170,0,Already used phone. There is already a email id in the mobile when I switch on.
7171,0,Single speaker only work..
7172,0,stopped charging abruptly..it would not turn on
7173,0,Good phone
7174,1,Yes its awesome
7175,1,Good mobile
7176,1,Gorilla glass is not genuine. Now my display is full of scratches.I bought it one month back.Overall other features are good as mentioned
7177,1,Value for money phone.
7178,0,Last time I brought same mobile but I booked the gold I get black this time u didnt repeat again if u I will never visit ur site
7179,1,"64 GB internal memory with 4 GB RAM, at below 15K price, this phone is best value for money. Works smoothly and bettry also lasts long. The turbo charging is also super cool. Overall 5*"
7180,0,"Notification LED problem, poor audio quality, patch issue and battery draining fast."
7181,0,Not good phone
7182,1,Very good phone for this price tag..
7183,1,Good Product. Every function working smoothly.
7184,1,Nice product
7185,1,best phone under 12k and its sound very Awsome....Running Phone Very Smoothly
7186,0,"I brought a Lenovo K8 Note (Fine Gold 64 gb n 4gb ram) but I am totally disappointed after purchase this product, as this product is not up to the marks, if we thinking about Lenovo products...My Lenovo mobile screen is cracked just after 2 days of purchase and I can't believe it's screen is cracked/broken while dwon at floor just from 1/2 feet of height.What is purpose of gorilla glass that is claimed by Lenovo because either it is not a original gorilla glass or Lenovo making fool to thier customerI am tried to call Lenovo customer case/service center and as per them new screen cost is 40%of the MRP. I.e. approx 6000.Other disappointed things seems in Lenovo K8 Note it is over heating problem and also it's heat when pH is charging. That's very bad thing for LenovoDull screen, weak networkDolby audio is only strategy by Lenovo for selling purposes"
7187,0,Earphone issue . Sound quality is low nd bad in earphone. Earphone does not fully enter the point nd because of that many times music stops. Plzzzzz fix this
7188,0,this is very third class phone. all specification wrong i think. phone is heating too much. it is taking 5 to 6 hour to get charged fully. i think lenovo is a cheater company
7189,0,"I bought this phone, phone I good but am having network issue, n earfone, problem"
7190,1,"So nice product, all features in this price...Thanks to Lenovo..."
7191,1,Satticfied
7192,0,"Dual 4G standby mentioned above. That's not True.Only one Sim as 4G can use at a time.I ordered this phone, so that both of my Sim would have better 4G network simultaneously and now I feel like cheated."
7193,1,Best phone on this Price
7194,1,Good mobile to purchase
7195,1,Overall it is best choice one can have..during charging only heating issues...using time no heating..best atomos and camera
7196,0,"Good phone so far, but have noticed 2 problems.Can't set any music or song as ringtone , there is no such option.Secondly there is no option of speed dialing."
7197,1,Good one
7198,1,its awesome .. but dual back camera not clearly focus on object.
7199,0,"Truely not satisfied with service, music key not working and camera is also not that good that it should be"
7200,0,"Very worst, batrry and heating problem."
7201,1,Good experience with lenovo k8 note plus Dual camera high definition as compared low cost
7202,1,Nice phone .best deal
7203,1,Some heating issue when i play asphalt 8 or any other game and I really unhappy when its price down 1000rs after a week of purchase... But overall good phone..
7204,0,Bakwas product display quality is too bad.Battery drain very fast and when use WiFi battery also drain very very fast .rapid charging working not well.camera Bakwas ekdam.overall lenovo cheat up customer.
7205,0,Don't buy this mobile .... very average battery packup
7206,1,excellent phone at superb price..they have not mentioned it in description but it is 4 gb ram with 64 gb rom variant so go for it...
7207,1,Everything is good about this device.
7208,1,Awesome Mobile
7209,1,Fantastic mobail
7210,0,Screen guard not provided with the mobile. Why?
7211,0,Not good battery drains fast turbo power not working good and rear camera doesnt work cool
7212,0,Battery getting drain very fast only 5 hrs can be used for 100% mobileHeating also happening when chargingNo interested to this mobile
7213,0,It is only LTE not voLTE phone.need software upgrade.....
7214,1,Amazing phone. Camera can b better
7215,0,Ok nice to use
7216,0,Little good
7217,0,Worst phone I have ever purchased. So many problems in the product.
7218,0,Not expecting my terms....
7219,0,Auto call recorder not work and any recorder app call recorder app not working
7220,0,k8 note phone.super.....but battery pickup low...and vey heating problems
7221,1,Nice priduct of lenove Its works suppeer
7222,1,Best mobile till now which compete with cell phones of range 20k price.
7223,1,Good phone
7224,1,Ok
7225,0,Lot of issues with phone. Cast also doesn't work
7226,1,Very beautiful phone camera good sound good ram speed good over all forfomans good all guys buy in this phone no confuse
7227,1,Fabulous
7228,1,Very good
7229,0,Warast mobile.all moto apps.plz update next lenovo vorstions.
7230,1,Very good this my phone
7231,0,Wrong decision to buy Lenovo K8 note. Not working as per given specifications.1- Over heating issue while charging the battery.2- Camera result is very poor.3- Battery backup is too low.In one line don't buy Lenovo mobile. This is a my first and last experience to buy Lenovo mobile. Thanks Lenovo team for cheating the people..
7232,1,Nice Phone All r good
7233,0,"On this price pls not buy this product , heating terrible and battery draining very quickly, not expected from lenovo also not introduce any update to resolve it. shame!"
7234,1,"A good phone by looks and features. Battery backup is also good. Touch screen response is good. Most of the features are same as Moto g series, hence those who have used Moto phones will find it easier."
7235,0,Don't buy this phone.. totally waste of money and very poor service from Amazon..Jio 4g not working properly on this phone..jb phone standby mode main hota hai to other person k call ko not reachable ya switch off btata hai..ye problem sbhi phone main hai.nd Amazon return nhi le rha hai..app se check kr koi error found nhi hota hai..nd Amazon return nhi leta hai Mobile..this is my true review..5 star Jo bhi de rhe hai ye prblm unsbne notice nhi kiya hoga abhi..bt prblm sare phone main hai..u can check lenovo official site comment section for this problem..many people are facing same problem..and last thing amazon return nhi le rha hai..service centre visit krne ko bol rha hai.if u want fr 2/3 g sim then u can buy..
7236,1,Mobile is superb. You can also do video call from dialer itself. Only drawback is its heavy weight. 175g.
7237,0,No words
7238,1,Better phone in this price segment.
7239,1,The only drawback is the battery it dies fast
7240,0,Mobile is overheating and also no battery backup to this Lenovo k8 noteSo I want to replacement or refund of this productSo plz help me for my refundThank you
7241,0,Not satisfactory
7242,0,Charger missing
7243,0,video quality is not good.plz dont bye if u watch movies or videos.images are too much sharp
7244,1,"I am using this mobile since last 6 months, performance of mobile phone is excellent as compared to other same price range mobile.All working Fine. Never Hangs Up & Excellent camera quality as compared to other mobile."
7245,0,Sound problem
7246,0,The Mobile has heating issues and the battery drains down very quickly. Sometimes the turbo charger takes 4 to 5 hours to charge
7247,0,Problem with Jio network
7248,0,"It's uesd phone,"
7249,0,A blue spot came on my screen....wht is this happen? Plz help mi i m in big trubble
7250,0,Bad
7251,1,Sometimes charging issues are there. Otherwise very nice worthy
7252,1,Super
7253,0,Over heating during changing &buttery life note good
7254,0,battery problem
7255,1,Good product. But could have had a better display quality i feel. Not quite satisfied with camera performance too. Rest is amazing.
7256,1,Good product. Received next day.
7257,0,"Don't bye this phone having network issue, scree mirroring not working, battery backup very poor."
7258,0,This was no good product this battery was bad and this was switch off automatically I want to return this product
7259,0,"Guys ,i bought lenovo k8 note two weeks ago. I did downloaded shadow fight 3, the game was too lagging ...this phone lags alot when using data ..its battery is worst .This phone doesn't even deserves 1 star rating"
7260,1,Getting heated easily nd battery backup not up to 4000maH remain all good...UI not user friendly
7261,0,Left side speaker is not workingWhat can I doPlease help to solve the issue
7262,1,"Runs smooth,ram and memory management is ok, but google drive doesn't works properly, it behaves lethargically opening JPEG files, and zooming a JPEG file is not possible in this mobile. I replaced this set and received a new set. Captured images and tried to get those zoomed after opening them with google drive,but each time google drive restart s on its own. So it's an inbuilt fault."
7263,1,Beautiful mobile
7264,1,Phone is really good but only one disadvantage heats up when you plug in for charging.
7265,1,"Smart looking, nice"
7266,0,Device doesn't have auto call recorder like Lenovo k6 power and it's flash is also not so powerful it could have better
7267,0,Retring
7268,0,It's amazing phone but has two major cons1. Cast never happens to smart tv2.it cannot transfer data to usb directly.not supported.
7269,0,"Never buy this product not good Looking,not performing well, over heating"
7270,0,Ok ok mobile
7271,0,Very heat when using
7272,0,Pls do not buy this phone. Within 3 months the phone started heating and would not get charged. Moreover battery life is also too short.
7273,0,Guys don't even think of purchasing this product or any other Lenovo product. It's waste of money.
7274,0,Batter backup not good .no call recorder....waste
7275,1,Good phone but i lost it :(
7276,1,Better features... looking good ...but camera is somhow not so good.... battery ok..
7277,0,"There is something wrong with this k8 note as the phone is unable to receive the signals properly, most of the time it's showing phone is switched of or out of coverage area, same sim working good in other device. Every time we have to restart or remove the sim to get phone active. This is pathetic indeed."
7278,0,Very disgusting product
7279,0,Worst
7280,0,"Not a perfect one, lack of assories i.e earphone, My charger got burnt while charging within less than a month. Setting facilities are not enough in compare to other mobile like samsung."
7281,0,Not good phone is over heating up not fast charging system to late 2.30hrs
7282,0,Good bt display is ...🤔
7283,0,"I got defective piece,phone function is not working, lagging every time, processor is two down,very slow phone."
7284,0,Working well
7285,0,The Battery is very poor....
7286,1,Everything good speaker sound is not good
7287,0,1.Heating problam2.tarbo charger is not good prominence(charging time is 2:30 to 3:00 hour)3. Battery backup is only 1day(in data use)4.camara profomence get 2 star only
7288,1,Awesome phone camera clarity is good totally phone is good
7289,0,This mobile doesn't support volte.. Only LTE.. Please explain how to upgrade it volte.
7290,0,I am happy to using Lenovo k8 note
7291,0,The Lenovo K8 note is having major issues with network reception. It doesn't work on 4G. The same sim card works fine on Redmi note 4 and Mi 4i.Lenovo works only when manually select 2G which is pathetic.Amazon Blancco diagnostic app says everything is fine but photo inbuilt status shows no signal.it show 0signal strength.Amazon is fooling customer. After a huge fight I got my phone replacement but they didn't provide refund. Now with replacement phone it doesn't provide option to refund or further replacement. You are only lucky 1 time if your phone is damaged or doesn't work.Lenovo must provide fix and Amazon must improve on customer service.
7292,0,Avareage performance
7293,0,"I am facing some more issues on K8 Note.1.Phone frequently Restarting on its own, sometimes when am doing nothing just kept on table or sometime when using some app...once or twice an hour.....Phone is in my hand for 6 days now.2.My phone is Made in India by some Tamilnadu Company for motorola, manufactured in Aug17, with lattest software already updated......I feel chinise version is better, Might not have so many problems..... I am going to return it??3.Sometime, While Some incoming Phonecall is ringing or am watching some vdo, it made a craking sound like crack bell is ringing for 20/30 seconds and vdo stops/ Incoming ring stops , I get puzzled what to do, then it Restarts on its own.4.The volte sign euivallent special lenovo K8 style that hand phone picture with 4G written on top vanishes 2/3 times a day, but after again Restarting it comes back...5. Battery charging in Device Power off condition...in last 5/6 days for 5/6 times (4000mah Doesn't last full 1 day also)took 2 hours 30 minutes to 2 hours 41 minutes...What type of fast / Turbo charging is this??6. Google Contact Back up is not working at al, So Back Up & Reset part is useles in Setting, Google photo showing date as 29 Nov 2201.....but taking photo back ups.7.Severe Network Problem.Camera is so so..Not so great , not so bad not so good as hyped in their advt. And tell you the truth I didnt face much Heating problem in this 8 days before Retun.Taken to Lenovo service center, shown the problems, they said to Return immidiately, Faulty set.Adding again on 14/09/17......After clicking return button and following the Proper returning Procedures (where you really need to apply your brain, dont just click here and there like a fool, then will face much problem for return and Refund, like many facing as per the reviews) on 12th Night, An Amazon Techinician came to my house to inspect the phone and found that its really faulty, left a copy of inspection report with me, and within 10 mnts after he left my home, got a call from Amazon, asking what I want Replacement or Refund ??? Mad or what?? Again same K8 Note..Pagal hai keya....asked for a Refund....Pick up scheduled fixed today 10-1pm......Pick up boy came at 1:25Pm....3:30pm My money is in my Bank....WWWW OOOO WWWW what a Fantastic 10********** Star service from Amazon.....Flipkart-wala wont Refund you untill the Shipper confirms that the goods rec'd in good condition....takes about 10 working days since the Return packet leaves your Home.NO STAR FOR LENOVO K8 NOTE, don't waste your money, although it was my dream set........10 STAR FOR AMAZON CUSTOMER SERVICE."
7294,1,All things are well but depth mode is not so good. It also blur things which we don't want to
7295,1,Good
7296,0,Don't like it .
7297,0,Heating issue.Battery as like 2000mahMusic is very poor through earphone.Camera quality is also not good..Overall a bad purchase
7298,0,Phone is good but it heat after some use and also battery will drain too fast
7299,0,Very dangerous Mobile.don't buy it bust
7300,1,Excellent product worth its money spent
7301,0,"I'm facing problem with Dual sim, as it is not working properly when both sim is Inserted, Either it will show switch off or Not reachable, I'm fed of this issue"
7302,1,This product is good. I have used this Lenovo K8 Note for just 3 months but after updating android from 7 to 8 (oreo) my phone battery heats up automatically and drains so much. I think l should return it
7303,0,"Headset jack does not work , battery drains very soon, device gets heated up very soon"
7304,0,I want to speak with you in tamil
7305,1,Super ga vundi
7306,0,"After 10 days of use charger works not properly...In the beginning it took 1.5 hrs to chargeNow it takes more than 2.15 hrs to chargeAt some time the charger is not connected,,Now it takes 3hrs to chargeSame issue comes to another buyer..Nd also battery life is not so good...With heavy use last up to 8-9 hrs...With mormal use 12-13 hrs..After further use the turbo cahrger stops workingBattery life sucks..."
7307,1,This a good mobile and having great performance
7308,1,Perfect phone with everything fine. The problem is the battery life. Being a 4000mah battery and not running for a whole day with moderate use. Also the rear dual camera depth enabled pics are not that catchy as other phones in the range
7309,0,After the update the phone's battery has started to drain very quickly and while charging it gets very hot!!...and sometimes it lags tooo.
7310,0,battery back up is very poor.. not even one day will stand in regular usage with out switch on data.. and turbo charging will more then 2 hours to charge... and other performance is good... and very draw back for the phone is battery
7311,0,"Main problem call recorder iz not working in this.. very bad thing..😞All over performance average..Camera gud but low light very bad experience.. ☹️Battery average..Processor ok..Display, touch gud..Google assistant gud.."
7312,1,Good mobile but complicated to send sms
7313,1,Only mobile lenovo k8 received bill not received so plz my will mere mobile ke sath bill nhi aya h sir apse nibedan h ki Mera bill mujhe bhej de my email neeraj.raikwar94@gmail.com
7314,0,Maine lenvo k8 note mobile 3 mahina pahle liya Tha. Specifications me Hai ki iska glass gorillas glass ka protection Hai but aisa nahi Hai Mera mobile ka display toot gaya hath se chutne par.Company mobile ka bechne ke liye false specifications dikhati hai.es se acha to Samsung ka mobile Hai.jo khubi rahta Hai wahi batata hai
7315,0,"Battery is draining, please replacement the phone but the phone process and camera is perfect."
7316,0,Disliked ... not good for todays updated world that to this price range. I really suggest not to purchase this item
7317,1,Excellent phone
7318,1,Superrrrrrrr phone
7319,1,"The phone is cool and Im loving it... Before purchasing I too enquired abt it lot through reviews and utube, they said sometimes phone gets heat yes it true bt not that very much and is now common to every smartphone that available... Bt there is some problem with depth-enabled mode however it may be solved through a software update..."
7320,0,it ok but not very good
7321,0,Totally west item dont any one patchesed battery conditions so poor
7322,0,World's worst company Lenovo there phone are useless there phone blast during charging don't buy this company phones
7323,1,Its a complete phone
7324,1,Amazing
7325,1,Camera clarity is awesome.
7326,0,Camera quality is not good
7327,0,"Don't buy this phone, hang like hell, never ever update lenovo phones"
7328,0,Good mobile but back camera is not up to the mark.. Display and sound is very good.
7329,0,"Performance is good, Camera is ok....the problem is with battery 🔋,,it drains too fast...Lenevo should fix this issue"
7330,0,slow perfomence
7331,1,"Nice performance, depth mode is not best but yes good in this price. You can edit and increase blur percentage so it becomes better,And if talk about its battery so it is just amazing, and processor is also good"
7332,0,Worst phone i have ever seen ....... there is heating issue in the phone and battery is very bad. It would harm your ears .
7333,0,its not gorila glass.
7334,0,Getting heated quite frequently... Need replacement
7335,1,This is the best phone better than redmi note 4I love it this phone
7336,1,"One good product. Not to regret on investing. I hope, it will last at least five years without update. Thanks."
7337,1,"not as good as i thought but battery life is awesome, performance is good and camera quality is f9"
7338,0,Poor network poor battery please provide update for network signaljio sim issue
7339,1,Network sucks.Otherwise ok.
7340,0,"charging is not fine when compare to Mi phone,."
7341,0,WORST PHONE I EVER HADBATTERY IS WORKING FOR 4 HOURS ONLYVERY SLOW OPERATION 4GB RAM?????????? BIG DOUBTPHONE IS ALWAYS HOT WHILE CHARGING AND USING.
7342,1,Nice phone
7343,0,The product is worst
7344,0,"1. Bluetooth not working even after repair by authorised service center (Ranchi).2. Most horrible experience at the Authorised Service Center (Ranchi).3. Phone call is never attended by the Authorised Service Center ( Ranchi) personnel.4. On visiting the Service Center Ranchi, I was made to feel that I was the VICTIM, & I made a great mistake by buying the product Lenovo K8 Note!"
7345,0,good but charger not working properly
7346,1,It is as per my expectations
7347,0,"Phone is getting overheated while charging and even using apps like Whatsapp, facebook & even browsing too. It is absolutely not fit for Oreo Update. Please dont go for OS update if you bough this device.."
7348,0,"Though it says Atmos Dolby, the volume of speakers isnt good. No call recording is possible even with external apps. Lenovo is very bad with the updates. While other manufacturers are rolling out the updates as soon as possible, Lenovo will take 7-8 months. Go for Mi A1 instead"
7349,0,Worst phone.... don't buy... phone suddenly switched OFF after 3 months of buying.. won't turn ON... motherboard dead... got repaired from service center... but after that facing lot of issues.... full battery drains in 2-3 hours after just switching ON Mobile Data... again visited service center... they do not have any solution.... as per them ... lot of other people have complained regarding this issue and are waiting for LENOVO to provide update which might resolve this issue... I have stopped using the phone...Never buy mobile from Amazon especially LENOVO brand..Worst experience... hard earned money waste...
7350,0,Battery is very bad......amazon return policy is also very bad......kindly don't buy
7351,1,Very nice phone but sometimes battery charging problem... Overall rating of Lenovo K8 note super.
7352,1,Very nice
7353,1,Nice mobile
7354,0,Bed bettry Lenovo k8 note heating problem
7355,1,nice phone
7356,0,Phone mat lena pese west ho ge
7357,1,To verigoud products
7358,0,Android Oreo isn't coming in my Lenovo k8 note. As it already come to k8 note.
7359,1,Excellent function at this price
7360,0,"Defective product, doesn't work...Donot waste your money. I bought the product on 10th May, it worked for one night, Post oreo update the phone started hanging.Took it to Lenovo customer care center bu the problem was not resolved, have been without phone since then.Today,12th May a technician from Amazon visited and confirmed about the issue and told he would update Amazon by 4:30 PM in evening and the resolution will be provided in next 48 hours. i have Already waited 4 days and now i still need to wait 2 more days for any resolution.I need my money to be refunded.Lenovo K8 Note (Venom Black, 4GB) with New System Update My time , Data and money are wasted."
7361,1,The best flagship killer phone that I have used. It’s now almost one month using the phone and no doubt it’s the best smartphone. #KillerNote #LenovoK8Note.....#TheFlagshipKiller
7362,0,good one
7363,1,Te phone's good in this Price Range
7364,0,"Guys...K8 note does not have Most important Gallery app, music player app, Screen shot app, so it is very difficult to delete You daily what's app images n videos. For music you really have to work hard to get thru the songs stored in Mobile. Not a good choice this time for k8 note. Battery is also bad, last for a day only on light usage."
7365,1,Very good performance...a good phone in this budget.
7366,1,Good
7367,0,poooooor camera but good speed and performance.
7368,1,System gets heat while browsing and charging
7369,0,Like
7370,0,Batary back up is very bad. and it hanging problem is also in this phone
7371,0,Worst mobile ever
7372,1,It's good
7373,1,Verygood product.......
7374,1,Nice
7375,1,Nice phone
7376,1,Perfect phone at this range!
7377,0,"To be late dilevery in my address, nd not a earphone with this phone , nd some time changing power are so slow work nd battery are vry speedy discharge."
7378,1,Was good
7379,1,Awesome mobile. Every feature is completely good. UI is easy and never lags when working on high appliations.
7380,1,Good
7381,0,Overall good but coming to charging it's poor.Camera quality good.
7382,1,Great mobile
7383,1,good phone
7384,1,Its very good smart phone with lower price.
7385,1,Perfect for shopping app😍
7386,0,Good battery super fast
7387,0,"Do not buy, having many problem like sounds , picture quality and battery life"
7388,0,Heating problem as I have guessed... Otherwise good one...
7389,0,"Bluetooth not working,fingerprint sensor average,go for another one,rear flash also not good"
7390,0,There are many features missing which lenovo had in its older models for eg in A7000 had waving / blink to take selfiees. Notifications bar had many system ui icons such as night mode etc which is Missing in k8 note
7391,1,It's a great phone.
7392,0,"With lot of expectations went for the phone.The finish was so good and it was light weight. The android 7 was neat and the phone. Didn't face any lagging or heating during my initial use.The disappointment was more on the turbo charging and especially on the camera. The turbo charging was not as quick as I had expected so that was a bit disappointing. Still a decent speed and we can live by it.The camera experience was one of the worst that I have come across in the five years. I am not sure if it was a bad piece I received or k8 note itself is of such low quality. In past I have used nexus 5, meizu note 2, Redmi note 3 and Moto g4 plus and when compared to those mobiles the camera specifications were a bit high in this. One of the major reasons I went for this one was for the camera specs it boasted of. Sadly all pics either in depth mode, hdr, or even normal mode were of very very low quality. I would rate the camera 1/10.If you are not worried about the camera then you can go for it. I have returned my phone alreadyP.S: Again I am not sure if my piece was a fault one but as far as my experince goes this is a total waste of money purely for the worst camera experince."
7393,0,"Before updating this phone to 8.0 oreo, it is the best phone but now it is not functioning properly.You feel useless."
7394,1,Nice phone in this range
7395,1,Best phone in this range for gaming ☺️
7396,0,Phone turn off while using & when gets truns on the fingerprint scanner doesn't work then difficult to replace or return the phone
7397,0,Phone is over heating
7398,1,Awesome mobile... suber Performance...
7399,1,Superb phone with nice smooth curved edges which gives a good hold and comfort rather than firm and sharp edges. Performance makes this phone worthy...N also it's protective gorilla Glass of top quality and splash resistance nano coating technology and Android 7 makes gives the final touch. Happy with my first lenovo.thanx amazon
7400,1,Best phone for this budget
7401,0,Battery backup is very very bad.
7402,1,"Nice mobile, good config."
7403,0,Over heating issue
7404,0,No super pover save mode k5 note is best then k8 note hedset sound is not at all good and sigle strength is very poor
7405,0,Phone is so much hittingcamera is not working properlyWorst phone
7406,0,Camera and speakers not up to standard. Build quality could have been better too. There is a considerable lag when you play games. Not the best phone from Lenovo.
7407,0,Lenovo and Motorola has variety but afterSELLS-SERVICE is very very bad.....Most of Lenovo phone's problem is touch or pda fai....
7408,0,Not as expected
7409,1,Good battery backup😙
7410,0,no recording feature and no headphones provided as with previous lenova phones provided headphones
7411,1,"TIMELY DELIVERY, PRODUCT EXACTLY AS PER DESCRIPTION, PACKAGING GOOD, LENOVO K8 NOTE AFTER USING IT FOR 4 DAYS IS EXCELLENT & ECONOMICAL AS COMPARED TO VIVO V5 PLUS Rs. 15999 (old price) and SAMSUNG S8 PLUS Rs. 58500Lenovo K8 Note (Venom Black, 4GB) with New System Update"
7412,0,Its not dual standby 4g+4g its a 4g+3g.When I insert jio sim and trying to video call via phone dialer it's not supported .Require jio 4g voice app then working .. while lenovo claiming on Amazon website that it's a voice over LTE . So before buying know about this fact.it seems like lenovo is cheating only
7413,1,Good phone at this price range
7414,1,Some software issue is there in this phone other wise it a killer
7415,1,"Nice phone, but I regret the price for which I purchased it. After a month of my purchase, it dropped on some online platforms to 70% of what I paid here!"
7416,0,"Satisfied with product.But I am dissatisfied with some of futures not there.Like1.Main bug is can't able to save contacts in phone memory.2. Some of futures are not there in notification center and status bar like main options are lock, Screenshot buttons not there.3. There is no option to display internet speed and battery%.Due these bugs I am giving 3 rating. I am expecting that vendor will provide update by adding these or some of futures."
7417,0,screen has breaked
7418,1,Good product... System software update are available now. Good performance. 😎😍😘
7419,0,Battery and camera are not good
7420,0,Bad battery quality.
7421,1,Best camera
7422,0,Battery packuo only one week after it go wost conditionTurbo charger is taken for charge 3housrHanging problem also it's there
7423,1,"Very nice phone, met my expectations"
7424,0,"Not Bad, bt camera not working in dual mode"
7425,0,dispoint Dolby Atmos sound very Low volume earphone and camera improvement
7426,0,Product received is good quality but the earphone is missing in the box though it is mentioned on the warranty card.
7427,0,Look is not good.....
7428,0,"The drop down does not work properly, keeps hanging.. scolling is not as good as the older phones. I am very disappointed.bluetooth pairing issues. Very average camera."
7429,0,"Not VoLTE supported , heating issues ,single day battery performed with normal use , other than this rest things are fine."
7430,1,I have purchase lenovo k8 fine gold mobile on 12th October2017 on EMI but suddenly comming from job my mobile is theft in train I have doing insurance on this product give some information about them
7431,1,Awesome phone....
7432,1,Camera is not good enough
7433,1,SPELLBOUND
7434,0,No good phone.. Do not waste your money Mic was not working.. Out of the box. Really pathetic
7435,1,"I got with discount and in that price I got a Good Phone , Camera Quality if Pretty Good , Video in Day Light is Awesome , Battery is OK OK but Design can be better.One major Con is Lenovo Service is pathetic none of Updates are coming is this phone"
7436,0,"Phone is no doubt good, but battery should have been of 5000 to 6000 mah"
7437,0,It's display has not clearitiyAnd battery backup not enough
7438,0,Am I theonly one who is facing issue with left speaker .
7439,1,The best phone
7440,1,Only heating problem while using Internet.except this mobile is good..
7441,1,Good mobile
7442,0,Good performanceQuick chargingGood battery backupBut camera is average
7443,1,"Performance and camera are as mentioned it's a KillerTurbo charger is effective since it's charging 4000mah battery in 90mins that's way coolThe things is the processor since it's a 10core mediatek processor it consumes energy to perform so battery backup is not so effective,But in idle condition without internet it comes around 18hours backup,Those who expects performance then battery it's a sure go mobileReview placed after 15days of usage"
7444,0,I just buy 2 weeks ago... Now I have to charge full night to get 100 percent... I don't know whats the issue??
7445,1,Value for money in this budjet
7446,1,best phone & the power full smartphine
7447,1,"Nice phone,and I got this phone in 2 days"
7448,0,Multiple issues with softwares
7449,1,Network issues
7450,0,I have purchased Lenovo K8 note. This product is really disappointed me it is missing the basic CAST future. Even 4000 rupees mobile is having this feature but Lenovo is missing this Basic concept. They are suggesting to purchase a chromecast to Cast the screen. it is not worth because recently every TV is coming with the smart future with advanced features in built for the casting. Lenovo has to take it on priority and need to release the update. With out cast feature this mobile is really waste of money and better to choose other mobile.
7451,0,"This has no recorder. Worse, it doesn't have the facility for even a third party, two-way recording App which I require for professional work. Why couldn't this company even mention that it doesn't have a recorder like it's previous products ? Felt cheated."
7452,0,"Battery life is very poor. Issues with software within few days of purchase itself. Very bad experience.It is not even a month since purchase, there is no option to even return or replace the phone."
7453,1,Good Phone I'm satisfied with this phone services.
7454,0,"It’s software is not common of all other Indian mobiles, very different we can’t follow"
7455,1,Its good and no heating issue
7456,1,This Handset is hanging .battery backup low&below soft key didn't work.
7457,1,I like very much
